product_id,product_name,category,brand,cost_price,selling_price,launch_date
P02995,Samsung Product 2995,Electronics,Samsung,282.64,386.13,2024-04-19
P02996,Reebok Product 2996,Sports,Reebok,128.73,169.03,2022-12-05
P02997,HarperCollins Product 2997,Books,HarperCollins,264.09,494.3,2025-10-05
P02998,Nike Product 2998,Fashion,Nike,384.87,539.44,2023-08-09
P02999,Bosch Product 2999,Home,Bosch,172.24,227.44,2022-08-12
P03000,Bosch Product 3000,Home,Bosch,284.83,434.43,2025-09-07
P03001,Apple Product 3001,Electronics,Apple,346.75,625.55,2026-01-14
P03002,Reebok Product 3002,Sports,Reebok,252.41,496.64,2023-09-27
P03003,Adidas Product 3003,Fashion,Adidas,233.38,370.23,2022-03-08
P03004,Penguin Product 3004,Books,Penguin,461.01,710.21,2024-02-22
P03005,Apple Product 3005,Electronics,Apple,68.0,82.34,2025-10-07
P03006,Penguin Product 3006,Books,Penguin,87.27,135.28,2023-04-20
P03007,Samsung Product 3007,Electronics,Samsung,443.32,707.6,2025-12-15
P03008,HarperCollins Product 3008,Books,HarperCollins,74.23,140.99,2022-04-06
P03009,Under Armour Product 3009,Sports,Under Armour,9.58,12.4,2021-11-02
P03010,Bosch Product 3010,Home,Bosch,461.38,803.42,2025-02-02
P03011,HarperCollins Product 3011,Books,HarperCollins,309.47,463.37,2022-06-14
P03012,Nike Product 3012,Fashion,Nike,148.65,259.84,2025-06-03
P03013,HarperCollins Product 3013,Books,HarperCollins,262.09,367.19,2024-02-29
P03014,Wilson Product 3014,Sports,Wilson,468.42,909.51,2026-04-13
P03015,Nike Product 3015,Fashion,Nike,264.57,493.03,2025-07-19
P03016,Apple Product 3016,Electronics,Apple,211.07,278.67,2026-08-13
P03017,Samsung Product 3017,Electronics,Samsung,159.36,215.16,2023-06-13
P03018,Sony Product 3018,Electronics,Sony,232.0,295.98,2026-05-28
P03019,HarperCollins Product 3019,Books,HarperCollins,299.25,375.09,2025-06-08
P03020,Penguin Product 3020,Books,Penguin,175.75,212.89,2024-11-06
P03021,Adidas Product 3021,Fashion,Adidas,145.67,281.03,2021-09-02
P03022,Reebok Product 3022,Sports,Reebok,366.01,546.75,2023-06-29
P03023,Under Armour Product 3023,Sports,Under Armour,282.75,484.43,2021-10-27
P03024,Nike Product 3024,Fashion,Nike,298.36,382.61,2024-08-29
P03025,Adidas Product 3025,Fashion,Adidas,93.27,153.98,2026-01-16
P03026,Puma Product 3026,Fashion,Puma,295.72,536.09,2024-03-25
P03027,Bosch Product 3027,Home,Bosch,387.13,647.95,2024-12-08
P03028,Bosch Product 3028,Home,Bosch,436.31,756.91,2025-06-07
P03029,Wilson Product 3029,Sports,Wilson,88.21,161.13,2023-01-24
P03030,Nike Product 3030,Fashion,Nike,465.13,786.97,2021-09-28
P03031,Nike Product 3031,Fashion,Nike,240.35,288.47,2024-10-19
P03032,Samsung Product 3032,Electronics,Samsung,72.8,134.37,2022-11-16
P03033,Reebok Product 3033,Sports,Reebok,238.49,343.91,2025-12-04
P03034,Samsung Product 3034,Electronics,Samsung,282.27,423.93,2024-01-26
P03035,Reebok Product 3035,Sports,Reebok,239.87,347.67,2023-03-21
P03036,HarperCollins Product 3036,Books,HarperCollins,267.69,510.39,2026-03-06
P03037,Nike Product 3037,Fashion,Nike,473.02,883.07,2025-07-01
P03038,Adidas Product 3038,Fashion,Adidas,282.44,449.67,2022-08-30
P03039,Bosch Product 3039,Home,Bosch,64.52,123.87,2025-08-28
P03040,Ikea Product 3040,Home,Ikea,17.52,26.15,2023-07-17
P03041,Reebok Product 3041,Sports,Reebok,176.27,271.33,2023-12-07
P03042,Penguin Product 3042,Books,Penguin,194.32,261.01,2024-09-20
P03043,Samsung Product 3043,Electronics,Samsung,223.83,362.78,2024-07-17
P03044,Sony Product 3044,Electronics,Sony,158.64,202.31,2023-02-15
P03045,Philips Product 3045,Home,Philips,253.88,307.3,2022-01-12
P03046,Ikea Product 3046,Home,Ikea,325.37,557.47,2022-04-07
P03047,Wilson Product 3047,Sports,Wilson,497.89,877.98,2025-09-24
P03048,Bosch Product 3048,Home,Bosch,33.33,55.25,2025-05-27
P03049,Sony Product 3049,Electronics,Sony,464.15,927.27,2022-07-11
P03050,Under Armour Product 3050,Sports,Under Armour,91.02,163.83,2021-12-23
P03051,Penguin Product 3051,Books,Penguin,23.91,29.24,2022-09-03
P03052,Puma Product 3052,Fashion,Puma,369.42,700.69,2024-08-08
P03053,Nike Product 3053,Fashion,Nike,212.69,399.14,2022-12-18
P03054,Apple Product 3054,Electronics,Apple,320.55,400.64,2025-04-26
P03055,Sony Product 3055,Electronics,Sony,142.35,267.91,2022-12-10
P03056,Penguin Product 3056,Books,Penguin,169.67,294.82,2026-06-03
P03057,Bosch Product 3057,Home,Bosch,88.76,176.55,2024-09-01
P03058,Bosch Product 3058,Home,Bosch,12.01,20.8,2025-10-18
P03059,Reebok Product 3059,Sports,Reebok,336.47,421.25,2025-02-20
P03060,Penguin Product 3060,Books,Penguin,365.83,463.57,2023-01-14
P03061,Wilson Product 3061,Sports,Wilson,141.39,192.14,2022-01-27
P03062,HarperCollins Product 3062,Books,HarperCollins,90.62,162.89,2023-01-11
P03063,Apple Product 3063,Electronics,Apple,140.51,208.03,2025-03-14
P03064,Philips Product 3064,Home,Philips,286.25,502.95,2023-02-01
P03065,HarperCollins Product 3065,Books,HarperCollins,48.64,94.09,2025-03-06
P03066,Puma Product 3066,Fashion,Puma,47.78,69.47,2023-12-08
P03067,Samsung Product 3067,Electronics,Samsung,395.42,543.32,2021-11-22
P03068,Philips Product 3068,Home,Philips,45.23,80.48,2022-06-27
P03069,Adidas Product 3069,Fashion,Adidas,419.47,718.91,2026-01-14
P03070,Puma Product 3070,Fashion,Puma,379.14,495.23,2024-05-16
P03071,Apple Product 3071,Electronics,Apple,354.43,475.79,2022-03-20
P03072,Puma Product 3072,Fashion,Puma,161.19,222.57,2025-04-06
P03073,Adidas Product 3073,Fashion,Adidas,442.37,593.52,2023-06-05
P03074,Philips Product 3074,Home,Philips,350.29,494.48,2022-11-09
P03075,Under Armour Product 3075,Sports,Under Armour,291.45,431.08,2022-10-05
P03076,HarperCollins Product 3076,Books,HarperCollins,415.6,727.15,2023-06-07
P03077,Nike Product 3077,Fashion,Nike,475.08,792.52,2023-04-26
P03078,Puma Product 3078,Fashion,Puma,286.51,571.59,2023-09-23
P03079,Under Armour Product 3079,Sports,Under Armour,324.77,566.92,2025-04-05
P03080,Ikea Product 3080,Home,Ikea,174.38,344.36,2023-01-26
P03081,HarperCollins Product 3081,Books,HarperCollins,49.92,90.79,2024-11-25
P03082,Ikea Product 3082,Home,Ikea,236.51,289.76,2022-05-20
P03083,Sony Product 3083,Electronics,Sony,330.87,446.39,2025-10-09
P03084,Adidas Product 3084,Fashion,Adidas,295.48,442.58,2026-07-02
P03085,Reebok Product 3085,Sports,Reebok,296.25,363.52,2025-04-20
P03086,Sony Product 3086,Electronics,Sony,182.65,350.84,2023-03-08
P03087,Adidas Product 3087,Fashion,Adidas,240.37,353.18,2025-09-18
P03088,Samsung Product 3088,Electronics,Samsung,457.01,660.39,2026-07-10
P03089,Reebok Product 3089,Sports,Reebok,97.15,118.27,2026-03-31
P03090,HarperCollins Product 3090,Books,HarperCollins,298.82,524.61,2023-01-24
P03091,Under Armour Product 3091,Sports,Under Armour,417.88,585.89,2024-04-16
P03092,Bosch Product 3092,Home,Bosch,172.25,300.2,2024-03-23
P03093,Ikea Product 3093,Home,Ikea,485.53,923.45,2025-12-14
P03094,Penguin Product 3094,Books,Penguin,213.39,388.21,2025-03-15
P03095,HarperCollins Product 3095,Books,HarperCollins,298.57,397.46,2025-12-14
P03096,Adidas Product 3096,Fashion,Adidas,443.86,875.38,2025-08-09
P03097,Penguin Product 3097,Books,Penguin,475.99,787.47,2023-09-09
P03098,Nike Product 3098,Fashion,Nike,333.39,610.39,2025-06-16
P03099,Samsung Product 3099,Electronics,Samsung,158.09,286.56,2022-05-05
P03100,Philips Product 3100,Home,Philips,201.02,315.29,2022-03-31
P03101,Nike Product 3101,Fashion,Nike,442.06,637.02,2024-01-30
P03102,Samsung Product 3102,Electronics,Samsung,121.91,166.12,2026-01-14
P03103,Sony Product 3103,Electronics,Sony,126.14,220.46,2024-09-15
P03104,Ikea Product 3104,Home,Ikea,241.29,356.09,2023-02-21
P03105,Reebok Product 3105,Sports,Reebok,344.96,606.79,2025-03-22
P03106,Reebok Product 3106,Sports,Reebok,191.26,300.43,2024-03-25
P03107,Nike Product 3107,Fashion,Nike,196.85,286.35,2025-07-13
P03108,Adidas Product 3108,Fashion,Adidas,387.76,743.89,2026-05-16
P03109,Reebok Product 3109,Sports,Reebok,199.96,251.41,2022-06-13
P03110,Reebok Product 3110,Sports,Reebok,371.51,620.1,2026-05-18
P03111,Puma Product 3111,Fashion,Puma,93.19,129.36,2022-10-30
P03112,Philips Product 3112,Home,Philips,253.22,304.19,2024-07-09
P03113,HarperCollins Product 3113,Books,HarperCollins,457.72,785.66,2026-06-08
P03114,Adidas Product 3114,Fashion,Adidas,98.05,134.23,2026-06-06
P03115,Wilson Product 3115,Sports,Wilson,173.1,298.29,2024-03-21
P03116,Wilson Product 3116,Sports,Wilson,146.06,220.47,2025-08-28
P03117,Wilson Product 3117,Sports,Wilson,134.2,263.57,2022-03-05
P03118,Nike Product 3118,Fashion,Nike,202.12,326.2,2023-03-24
P03119,Apple Product 3119,Electronics,Apple,404.08,596.84,2025-12-04
P03120,Sony Product 3120,Electronics,Sony,431.92,795.96,2025-12-30
P03121,Samsung Product 3121,Electronics,Samsung,162.92,270.41,2023-01-25
P03122,Reebok Product 3122,Sports,Reebok,230.07,365.56,2022-03-01
P03123,Under Armour Product 3123,Sports,Under Armour,386.82,557.94,2023-06-28
P03124,Bosch Product 3124,Home,Bosch,318.89,536.66,2025-09-24
P03125,Reebok Product 3125,Sports,Reebok,189.55,299.27,2024-07-18
P03126,Bosch Product 3126,Home,Bosch,486.03,626.66,2023-06-25
P03127,Adidas Product 3127,Fashion,Adidas,268.2,404.12,2024-06-14
P03128,Samsung Product 3128,Electronics,Samsung,8.44,16.53,2026-04-02
P03129,HarperCollins Product 3129,Books,HarperCollins,102.82,190.24,2026-04-29
P03130,Under Armour Product 3130,Sports,Under Armour,29.03,41.38,2025-11-11
P03131,Apple Product 3131,Electronics,Apple,232.82,288.71,2026-07-11
P03132,HarperCollins Product 3132,Books,HarperCollins,129.9,190.95,2026-08-17
P03133,Ikea Product 3133,Home,Ikea,273.66,367.52,2023-01-13
P03134,Philips Product 3134,Home,Philips,13.67,19.95,2022-04-10
P03135,Sony Product 3135,Electronics,Sony,60.28,107.63,2025-03-11
P03136,HarperCollins Product 3136,Books,HarperCollins,128.07,162.3,2025-01-05
P03137,Samsung Product 3137,Electronics,Samsung,364.76,622.4,2022-04-11
P03138,Under Armour Product 3138,Sports,Under Armour,175.97,275.64,2022-05-26
P03139,Penguin Product 3139,Books,Penguin,459.79,884.11,2023-08-07
P03140,HarperCollins Product 3140,Books,HarperCollins,25.12,36.71,2022-09-06
P03141,Samsung Product 3141,Electronics,Samsung,306.63,545.51,2022-08-13
P03142,Apple Product 3142,Electronics,Apple,258.75,460.66,2022-10-01
P03143,Bosch Product 3143,Home,Bosch,375.89,578.13,2025-03-31
P03144,Samsung Product 3144,Electronics,Samsung,475.43,668.21,2025-07-18
P03145,Apple Product 3145,Electronics,Apple,482.75,885.81,2024-11-05
P03146,HarperCollins Product 3146,Books,HarperCollins,497.48,841.97,2023-11-24
P03147,Penguin Product 3147,Books,Penguin,348.66,432.01,2025-12-12
P03148,HarperCollins Product 3148,Books,HarperCollins,111.53,217.3,2024-07-08
P03149,Bosch Product 3149,Home,Bosch,345.99,466.59,2025-02-02
P03150,Penguin Product 3150,Books,Penguin,304.29,586.61,2024-10-27
P03151,Philips Product 3151,Home,Philips,7.5,10.24,2022-11-24
P03152,Reebok Product 3152,Sports,Reebok,69.23,97.87,2024-03-27
P03153,HarperCollins Product 3153,Books,HarperCollins,53.09,73.26,2025-02-26
P03154,Ikea Product 3154,Home,Ikea,36.54,52.26,2023-07-05
P03155,HarperCollins Product 3155,Books,HarperCollins,296.02,505.55,2026-08-16
P03156,Bosch Product 3156,Home,Bosch,197.57,384.06,2025-04-22
P03157,Apple Product 3157,Electronics,Apple,173.6,256.42,2022-12-10
P03158,Wilson Product 3158,Sports,Wilson,233.66,419.2,2026-01-10
P03159,Puma Product 3159,Fashion,Puma,350.37,609.08,2024-08-26
P03160,Philips Product 3160,Home,Philips,20.97,39.46,2023-03-26
P03161,Sony Product 3161,Electronics,Sony,245.84,488.72,2021-11-01
P03162,Samsung Product 3162,Electronics,Samsung,375.27,609.32,2025-06-22
P03163,Philips Product 3163,Home,Philips,376.67,588.06,2022-06-27
P03164,Wilson Product 3164,Sports,Wilson,82.17,137.06,2022-09-05
P03165,HarperCollins Product 3165,Books,HarperCollins,284.62,436.13,2022-12-20
P03166,Apple Product 3166,Electronics,Apple,280.44,446.63,2024-10-16
P03167,Adidas Product 3167,Fashion,Adidas,460.98,601.74,2025-08-22
P03168,Penguin Product 3168,Books,Penguin,53.01,72.87,2025-11-20
P03169,Sony Product 3169,Electronics,Sony,148.23,280.44,2024-02-09
P03170,Reebok Product 3170,Sports,Reebok,207.22,373.21,2023-07-21
P03171,Reebok Product 3171,Sports,Reebok,143.05,259.84,2026-02-02
P03172,Sony Product 3172,Electronics,Sony,442.96,871.83,2021-12-02
P03173,Bosch Product 3173,Home,Bosch,270.14,408.92,2025-02-02
P03174,Under Armour Product 3174,Sports,Under Armour,379.63,542.5,2021-11-22
P03175,Wilson Product 3175,Sports,Wilson,462.34,620.51,2025-09-02
P03176,Ikea Product 3176,Home,Ikea,268.67,394.2,2026-06-14
P03177,Reebok Product 3177,Sports,Reebok,90.27,173.84,2022-12-29
P03178,Reebok Product 3178,Sports,Reebok,328.29,649.82,2021-11-30
P03179,Wilson Product 3179,Sports,Wilson,320.03,542.48,2022-01-06
P03180,Puma Product 3180,Fashion,Puma,311.86,623.45,2022-01-02
P03181,HarperCollins Product 3181,Books,HarperCollins,473.02,690.62,2021-12-19
P03182,Nike Product 3182,Fashion,Nike,286.81,452.45,2024-12-12
P03183,Apple Product 3183,Electronics,Apple,16.25,27.32,2022-10-29
P03184,Reebok Product 3184,Sports,Reebok,258.11,349.59,2025-08-11
P03185,Adidas Product 3185,Fashion,Adidas,187.69,356.56,2021-12-08
P03186,Adidas Product 3186,Fashion,Adidas,468.88,908.27,2022-05-07
P03187,Ikea Product 3187,Home,Ikea,150.03,287.39,2026-02-15
P03188,Puma Product 3188,Fashion,Puma,233.28,325.67,2021-09-03
P03189,HarperCollins Product 3189,Books,HarperCollins,494.91,909.35,2025-03-15
P03190,Reebok Product 3190,Sports,Reebok,322.48,594.31,2022-05-25
P03191,Ikea Product 3191,Home,Ikea,126.21,224.36,2024-06-06
P03192,Samsung Product 3192,Electronics,Samsung,375.56,655.58,2023-12-23
P03193,Reebok Product 3193,Sports,Reebok,497.79,940.69,2023-12-30
P03194,Apple Product 3194,Electronics,Apple,479.0,913.3,2023-04-04
P03195,Penguin Product 3195,Books,Penguin,359.32,605.66,2024-09-05
P03196,Penguin Product 3196,Books,Penguin,222.07,413.54,2025-04-08
P03197,Apple Product 3197,Electronics,Apple,406.77,757.67,2021-09-22
P03198,Apple Product 3198,Electronics,Apple,202.72,393.66,2024-08-26
P03199,Under Armour Product 3199,Sports,Under Armour,394.77,506.45,2025-10-09
P03200,Bosch Product 3200,Home,Bosch,378.02,487.43,2024-12-13
P03201,Adidas Product 3201,Fashion,Adidas,209.38,308.18,2022-05-27
P03202,Adidas Product 3202,Fashion,Adidas,108.99,139.26,2022-07-05
P03203,Apple Product 3203,Electronics,Apple,450.1,717.13,2022-03-25
P03204,Adidas Product 3204,Fashion,Adidas,174.51,305.63,2025-03-17
P03205,Philips Product 3205,Home,Philips,351.28,581.22,2023-02-08
P03206,Penguin Product 3206,Books,Penguin,381.85,503.44,2024-03-30
P03207,Ikea Product 3207,Home,Ikea,114.41,171.24,2025-08-14
P03208,Bosch Product 3208,Home,Bosch,149.15,291.71,2026-06-10
P03209,Puma Product 3209,Fashion,Puma,318.78,503.75,2024-10-14
P03210,Reebok Product 3210,Sports,Reebok,150.97,270.99,2025-02-26
P03211,Nike Product 3211,Fashion,Nike,305.69,576.93,2024-07-05
P03212,Bosch Product 3212,Home,Bosch,117.82,221.59,2025-10-17
P03213,HarperCollins Product 3213,Books,HarperCollins,78.44,94.89,2024-12-21
P03214,Bosch Product 3214,Home,Bosch,256.75,486.85,2026-01-18
P03215,HarperCollins Product 3215,Books,HarperCollins,241.1,462.91,2022-09-23
P03216,Bosch Product 3216,Home,Bosch,82.16,154.63,2022-05-17
P03217,Bosch Product 3217,Home,Bosch,190.31,360.13,2024-10-21
P03218,Reebok Product 3218,Sports,Reebok,88.71,143.73,2026-05-25
P03219,Adidas Product 3219,Fashion,Adidas,449.08,544.01,2024-09-29
P03220,Apple Product 3220,Electronics,Apple,116.29,158.75,2022-12-16
P03221,Adidas Product 3221,Fashion,Adidas,306.28,546.1,2024-09-05
P03222,Sony Product 3222,Electronics,Sony,102.49,163.88,2025-06-25
P03223,Penguin Product 3223,Books,Penguin,420.79,789.65,2023-07-03
P03224,Penguin Product 3224,Books,Penguin,371.98,554.57,2022-01-12
P03225,Apple Product 3225,Electronics,Apple,315.07,618.05,2024-06-07
P03226,Penguin Product 3226,Books,Penguin,139.38,274.48,2022-05-27
P03227,Penguin Product 3227,Books,Penguin,485.37,604.18,2023-03-22
P03228,Penguin Product 3228,Books,Penguin,126.12,231.79,2024-04-12
P03229,Puma Product 3229,Fashion,Puma,468.49,883.58,2023-07-02
P03230,Puma Product 3230,Fashion,Puma,360.1,483.23,2022-12-25
P03231,HarperCollins Product 3231,Books,HarperCollins,278.23,354.21,2025-01-13
P03232,Puma Product 3232,Fashion,Puma,416.19,520.63,2024-06-04
P03233,Puma Product 3233,Fashion,Puma,154.87,211.58,2026-08-07
P03234,Puma Product 3234,Fashion,Puma,382.03,604.3,2023-10-30
P03235,Sony Product 3235,Electronics,Sony,441.41,547.73,2026-08-12
P03236,Samsung Product 3236,Electronics,Samsung,241.76,375.58,2026-04-24
P03237,Wilson Product 3237,Sports,Wilson,54.44,91.0,2024-06-25
P03238,HarperCollins Product 3238,Books,HarperCollins,153.48,185.36,2025-08-12
P03239,Wilson Product 3239,Sports,Wilson,361.39,561.64,2023-09-07
P03240,Puma Product 3240,Fashion,Puma,403.85,683.12,2025-06-28
P03241,Wilson Product 3241,Sports,Wilson,129.62,197.77,2023-04-10
P03242,Philips Product 3242,Home,Philips,317.41,464.34,2026-03-05
P03243,Reebok Product 3243,Sports,Reebok,145.46,249.64,2024-11-10
P03244,Bosch Product 3244,Home,Bosch,128.27,182.17,2023-02-27
P03245,HarperCollins Product 3245,Books,HarperCollins,314.83,405.87,2025-09-08
P03246,Adidas Product 3246,Fashion,Adidas,8.23,15.76,2026-04-24
P03247,HarperCollins Product 3247,Books,HarperCollins,250.42,336.32,2023-03-16
P03248,Reebok Product 3248,Sports,Reebok,155.8,302.29,2023-06-02
P03249,Under Armour Product 3249,Sports,Under Armour,320.75,523.1,2026-01-02
P03250,Nike Product 3250,Fashion,Nike,390.5,706.92,2024-04-15
P03251,Adidas Product 3251,Fashion,Adidas,253.38,368.92,2025-12-21
P03252,HarperCollins Product 3252,Books,HarperCollins,55.94,80.56,2024-10-25
P03253,Penguin Product 3253,Books,Penguin,287.65,380.76,2023-12-23
P03254,Nike Product 3254,Fashion,Nike,384.37,702.88,2024-08-07
P03255,Puma Product 3255,Fashion,Puma,332.98,486.33,2022-03-30
P03256,HarperCollins Product 3256,Books,HarperCollins,328.48,601.45,2025-04-09
P03257,Ikea Product 3257,Home,Ikea,466.76,736.35,2025-08-03
P03258,Philips Product 3258,Home,Philips,76.77,112.62,2022-01-07
P03259,Bosch Product 3259,Home,Bosch,161.1,233.02,2026-06-20
P03260,HarperCollins Product 3260,Books,HarperCollins,382.53,460.77,2023-11-25
P03261,Wilson Product 3261,Sports,Wilson,484.5,718.46,2023-12-04
P03262,Adidas Product 3262,Fashion,Adidas,384.69,467.62,2024-05-04
P03263,Nike Product 3263,Fashion,Nike,332.72,467.39,2025-01-19
P03264,Ikea Product 3264,Home,Ikea,164.31,301.14,2022-12-23
P03265,Bosch Product 3265,Home,Bosch,282.19,383.65,2026-03-04
P03266,Puma Product 3266,Fashion,Puma,253.96,478.75,2024-10-05
P03267,Samsung Product 3267,Electronics,Samsung,125.35,183.06,2025-01-09
P03268,Reebok Product 3268,Sports,Reebok,298.51,585.57,2024-02-19
P03269,Sony Product 3269,Electronics,Sony,198.08,389.78,2022-01-18
P03270,Wilson Product 3270,Sports,Wilson,143.67,242.14,2023-06-16
P03271,Wilson Product 3271,Sports,Wilson,55.21,94.5,2021-09-24
P03272,Bosch Product 3272,Home,Bosch,187.88,364.28,2026-08-04
P03273,Apple Product 3273,Electronics,Apple,71.47,128.64,2022-09-15
P03274,Bosch Product 3274,Home,Bosch,209.82,277.26,2022-08-16
P03275,Puma Product 3275,Fashion,Puma,152.93,207.98,2026-07-10
P03276,Apple Product 3276,Electronics,Apple,126.39,209.58,2024-01-01
P03277,Bosch Product 3277,Home,Bosch,267.86,383.88,2023-03-05
P03278,Samsung Product 3278,Electronics,Samsung,387.19,485.69,2024-09-17
P03279,Philips Product 3279,Home,Philips,453.03,705.22,2026-04-01
P03280,Nike Product 3280,Fashion,Nike,164.03,226.71,2025-11-07
P03281,Philips Product 3281,Home,Philips,103.5,204.64,2025-06-13
P03282,Philips Product 3282,Home,Philips,303.79,591.22,2024-02-23
P03283,Nike Product 3283,Fashion,Nike,322.91,497.88,2022-08-31
P03284,Wilson Product 3284,Sports,Wilson,416.68,520.11,2022-05-29
P03285,HarperCollins Product 3285,Books,HarperCollins,13.02,20.18,2024-04-15
P03286,Sony Product 3286,Electronics,Sony,437.18,639.01,2023-04-11
P03287,HarperCollins Product 3287,Books,HarperCollins,144.91,212.58,2026-06-15
P03288,Sony Product 3288,Electronics,Sony,42.4,54.01,2026-08-10
P03289,Penguin Product 3289,Books,Penguin,268.22,493.22,2022-09-08
P03290,Sony Product 3290,Electronics,Sony,461.64,779.26,2022-04-01
P03291,Nike Product 3291,Fashion,Nike,384.72,594.3,2024-01-04
